     6605	2022-10-18 12:45:03	1	4	0	0
     6781	2022-10-18 12:45:08	1	4	0	0
     6759	2022-10-18 12:45:14	1	4	0	0
     6759	2022-10-18 12:45:16	1	4	0	0
     6681	2022-10-18 12:45:30	1	4	0	0
     6891	2022-10-18 12:45:35	1	4	0	0
     6612	2022-10-18 12:46:00	1	4	0	0
     6612	2022-10-18 12:47:00	1	0	0	0
     6950	2022-10-18 12:47:04	1	0	0	0
     7008	2022-10-18 12:47:07	1	0	0	0
     7005	2022-10-18 12:48:43	1	5	0	0
     6606	2022-10-18 12:49:24	1	5	0	0
     7030	2022-10-18 12:49:29	1	5	0	0
     6682	2022-10-18 12:50:34	1	5	0	0
     7031	2022-10-18 12:50:44	1	5	0	0
     7024	2022-10-18 12:50:50	1	5	0	0
     6635	2022-10-18 12:50:56	1	5	0	0
     6808	2022-10-18 12:51:04	1	5	0	0
     6683	2022-10-18 12:51:19	1	5	0	0
     6688	2022-10-18 12:51:37	1	5	0	0
     6634	2022-10-18 12:51:54	1	5	0	0
     6602	2022-10-18 12:53:35	1	5	0	0
     7035	2022-10-18 12:55:26	1	5	0	0
     6749	2022-10-18 12:55:54	1	5	0	0
     7032	2022-10-18 12:56:16	1	5	0	0
     6700	2022-10-18 12:56:24	1	5	0	0
     6722	2022-10-18 13:00:03	1	5	0	0
     6637	2022-10-18 13:00:42	1	5	0	0
     6814	2022-10-18 13:00:46	1	5	0	0
     6896	2022-10-18 13:01:05	1	5	0	0
     6740	2022-10-18 13:07:40	1	5	0	0
     6700	2022-10-18 17:00:02	1	1	0	0
     6682	2022-10-18 17:00:06	1	1	0	0
     7035	2022-10-18 17:00:12	1	1	0	0
     6683	2022-10-18 17:00:17	1	1	0	0
     6729	2022-10-18 17:00:20	1	1	0	0
     6896	2022-10-18 17:00:23	1	1	0	0
     6681	2022-10-18 17:00:29	1	1	0	0
     6950	2022-10-18 17:00:34	1	1	0	0
     6749	2022-10-18 17:00:38	1	1	0	0
     6612	2022-10-18 17:00:42	1	1	0	0
     7030	2022-10-18 17:00:46	1	1	0	0
     6632	2022-10-18 17:00:58	1	1	0	0
     7032	2022-10-18 17:01:17	1	1	0	0
     6688	2022-10-18 17:01:19	1	1	0	0
     6637	2022-10-18 17:01:26	1	1	0	0
     6808	2022-10-18 17:01:30	1	1	0	0
     6808	2022-10-18 17:01:35	1	1	0	0
     6635	2022-10-18 17:01:40	1	1	0	0
     6722	2022-10-18 17:01:51	1	1	0	0
     6891	2022-10-18 17:01:56	1	1	0	0
     6781	2022-10-18 17:02:01	1	1	0	0
     6634	2022-10-18 17:02:11	1	1	0	0
     7024	2022-10-18 17:03:30	1	1	0	0
     7031	2022-10-18 17:03:35	1	1	0	0
     6602	2022-10-18 17:03:58	1	1	0	0
     6605	2022-10-18 17:05:10	1	1	0	0
     6814	2022-10-18 17:05:27	1	1	0	0
     7008	2022-10-18 17:05:47	1	1	0	0
     6740	2022-10-18 17:06:31	1	1	0	0
     6740	2022-10-18 17:07:07	1	1	0	0
     7005	2022-10-18 17:07:19	1	1	0	0
     7045	2022-10-18 17:07:57	1	1	0	0
     6606	2022-10-18 17:08:09	1	1	0	0
     6759	2022-10-18 17:21:17	1	1	0	0
     6759	2022-10-18 17:21:20	1	1	0	0
     6749	2022-10-19 06:04:17	1	1	0	0
     6804	2022-10-19 06:35:56	1	1	0	0
     6891	2022-10-19 06:36:08	1	1	0	0
     6606	2022-10-19 06:48:02	1	1	0	0
     6612	2022-10-19 07:22:29	1	0	0	0
     6682	2022-10-19 07:27:56	1	0	0	0
     6632	2022-10-19 07:33:07	1	0	0	0
     6759	2022-10-19 07:33:49	1	0	0	0
     6759	2022-10-19 07:33:54	1	0	0	0
     6950	2022-10-19 07:35:41	1	0	0	0
     7030	2022-10-19 07:38:10	1	0	0	0
     6781	2022-10-19 07:38:23	1	0	0	0
     7031	2022-10-19 07:41:51	1	0	0	0
     7008	2022-10-19 07:43:33	1	0	0	0
     6634	2022-10-19 07:46:37	1	0	0	0
     6729	2022-10-19 07:48:13	1	0	0	0
     7024	2022-10-19 07:51:21	1	0	0	0
     6878	2022-10-19 07:51:45	1	0	0	0
     6635	2022-10-19 07:51:53	1	0	0	0
     6605	2022-10-19 07:51:59	1	0	0	0
     6724	2022-10-19 07:53:28	1	0	0	0
     6722	2022-10-19 07:53:47	1	0	0	0
     6688	2022-10-19 07:55:34	1	0	0	0
     6681	2022-10-19 07:56:00	1	0	0	0
     6681	2022-10-19 07:56:04	1	0	0	0
     6700	2022-10-19 07:57:50	1	0	0	0
     6602	2022-10-19 07:58:55	1	0	0	0
     7032	2022-10-19 07:59:28	1	0	0	0
     6683	2022-10-19 07:59:40	1	0	0	0
     6896	2022-10-19 08:00:54	1	0	0	0
     6814	2022-10-19 08:09:44	1	0	0	0
     7030	2022-10-19 12:00:03	1	4	0	0
     6749	2022-10-19 12:00:08	1	4	0	0
     6722	2022-10-19 12:00:12	1	4	0	0
     6950	2022-10-19 12:00:16	1	4	0	0
     6896	2022-10-19 12:00:21	1	4	0	0
     7032	2022-10-19 12:00:32	1	4	0	0
     6602	2022-10-19 12:01:00	1	4	0	0
     7024	2022-10-19 12:01:05	1	4	0	0
     6781	2022-10-19 12:01:15	1	4	0	0
     7024	2022-10-19 12:01:33	1	4	0	0
     6612	2022-10-19 12:01:41	1	4	0	0
     6634	2022-10-19 12:02:32	1	4	0	0
     6688	2022-10-19 12:03:00	1	4	0	0
     6814	2022-10-19 12:03:08	1	4	0	0
     6670	2022-10-19 12:03:17	1	4	0	0
     6700	2022-10-19 12:04:32	1	4	0	0
     6681	2022-10-19 12:08:51	1	4	0	0
     6681	2022-10-19 12:08:54	1	4	0	0
     7005	2022-10-19 12:09:46	1	4	0	0
     7005	2022-10-19 12:09:47	1	4	0	0
     7008	2022-10-19 12:10:40	1	4	0	0
     7031	2022-10-19 12:11:19	1	4	0	0
     6878	2022-10-19 12:13:37	1	4	0	0
     6683	2022-10-19 12:14:15	1	4	0	0
     6605	2022-10-19 12:28:01	1	4	0	0
     6606	2022-10-19 12:28:32	1	4	0	0
     6682	2022-10-19 12:39:12	1	4	0	0
     6759	2022-10-19 12:40:12	1	4	0	0
     6759	2022-10-19 12:40:13	1	4	0	0
     7008	2022-10-19 12:45:05	1	5	0	0
     6759	2022-10-19 12:45:10	1	5	0	0
     6759	2022-10-19 12:45:11	1	5	0	0
     6612	2022-10-19 12:45:15	1	5	0	0
     6781	2022-10-19 12:45:26	1	5	0	0
     6682	2022-10-19 12:46:03	1	5	0	0
     6670	2022-10-19 12:46:21	1	5	0	0
     6683	2022-10-19 12:46:52	1	5	0	0
     7032	2022-10-19 12:48:08	1	5	0	0
     6602	2022-10-19 12:49:01	1	5	0	0
     6605	2022-10-19 12:49:44	1	5	0	0
     7031	2022-10-19 12:49:54	1	5	0	0
     6635	2022-10-19 12:51:30	1	5	0	0
     7030	2022-10-19 12:51:54	1	5	0	0
     7005	2022-10-19 12:52:10	1	5	0	0
     6688	2022-10-19 12:52:26	1	5	0	0
     6749	2022-10-19 12:53:07	1	5	0	0
     6950	2022-10-19 12:53:12	1	5	0	0
     6634	2022-10-19 12:53:21	1	5	0	0
     6700	2022-10-19 12:53:59	1	5	0	0
     6606	2022-10-19 12:54:15	1	5	0	0
     6722	2022-10-19 12:55:24	1	5	0	0
     6681	2022-10-19 12:55:48	1	5	0	0
     6681	2022-10-19 12:55:49	1	5	0	0
     6681	2022-10-19 12:55:51	1	5	0	0
     6878	2022-10-19 12:56:44	1	5	0	0
     6814	2022-10-19 12:57:36	1	5	0	0
     7024	2022-10-19 12:59:13	1	5	0	0
     7035	2022-10-19 13:00:55	1	5	0	0
     7035	2022-10-19 13:00:56	1	5	0	0
     6896	2022-10-19 13:04:48	1	5	0	0
     6700	2022-10-19 17:00:01	1	1	0	0
     6950	2022-10-19 17:00:05	1	1	0	0
     6681	2022-10-19 17:00:10	1	1	0	0
     6724	2022-10-19 17:00:13	1	1	0	0
     6612	2022-10-19 17:00:18	1	1	0	0
     6729	2022-10-19 17:00:31	1	1	0	0
     6781	2022-10-19 17:00:41	1	1	0	0
     6682	2022-10-19 17:00:56	1	1	0	0
     6683	2022-10-19 17:01:14	1	1	0	0
     6896	2022-10-19 17:01:27	1	1	0	0
     6688	2022-10-19 17:01:59	1	1	0	0
     6688	2022-10-19 17:02:00	1	1	0	0
     7005	2022-10-19 17:02:05	1	1	0	0
     6749	2022-10-19 17:02:24	1	1	0	0
     6878	2022-10-19 17:02:31	1	1	0	0
     7030	2022-10-19 17:02:34	1	1	0	0
     6602	2022-10-19 17:02:43	1	1	0	0
     7024	2022-10-19 17:02:48	1	1	0	0
     7032	2022-10-19 17:02:58	1	1	0	0
     6634	2022-10-19 17:03:02	1	1	0	0
     6670	2022-10-19 17:03:17	1	1	0	0
     6722	2022-10-19 17:03:57	1	1	0	0
     7008	2022-10-19 17:05:21	1	1	0	0
     6606	2022-10-19 17:06:13	1	1	0	0
     7035	2022-10-19 17:06:36	1	1	0	0
     6605	2022-10-19 17:06:55	1	1	0	0
     6635	2022-10-19 17:11:13	1	1	0	0
     7031	2022-10-19 17:11:18	1	1	0	0
     7008	2022-10-19 17:11:39	1	1	0	0
     6759	2022-10-19 17:11:43	1	1	0	0
     6759	2022-10-19 17:11:45	1	1	0	0
     6749	2022-10-20 06:33:03	1	0	0	0
     6891	2022-10-20 07:06:30	1	0	0	0
     7030	2022-10-20 07:07:25	1	0	0	0
     6606	2022-10-20 07:16:54	1	0	0	0
     6682	2022-10-20 07:26:24	1	0	0	0
     6950	2022-10-20 07:27:58	1	0	0	0
     6612	2022-10-20 07:29:40	1	0	0	0
     7031	2022-10-20 07:35:24	1	0	0	0
     7008	2022-10-20 07:37:04	1	0	0	0
     6681	2022-10-20 07:37:13	1	0	0	0
     6681	2022-10-20 07:37:16	1	0	0	0
     6759	2022-10-20 07:38:58	1	0	0	0
     6759	2022-10-20 07:39:00	1	0	0	0
     7035	2022-10-20 07:42:06	1	0	0	0
     6670	2022-10-20 07:51:25	1	0	0	0
     6688	2022-10-20 07:52:36	1	0	0	0
     6688	2022-10-20 07:53:07	1	0	0	0
     6700	2022-10-20 07:53:59	1	0	0	0
     7024	2022-10-20 07:54:09	1	0	0	0
     6683	2022-10-20 07:54:51	1	0	0	0
     7032	2022-10-20 07:55:33	1	0	0	0
     6740	2022-10-20 07:55:38	1	0	0	0
     6637	2022-10-20 07:57:10	1	0	0	0
     6632	2022-10-20 07:58:05	1	0	0	0
     6781	2022-10-20 07:58:19	1	0	0	0
     6722	2022-10-20 07:58:33	1	0	0	0
     6896	2022-10-20 07:58:49	1	0	0	0
     6724	2022-10-20 07:59:12	1	0	0	0
     6634	2022-10-20 07:59:36	1	0	0	0
     6729	2022-10-20 08:01:32	1	0	0	0
     6605	2022-10-20 08:01:39	1	0	0	0
     6804	2022-10-20 08:03:03	1	0	0	0
     6808	2022-10-20 08:05:52	1	0	0	0
     6602	2022-10-20 08:10:16	1	0	0	0
     7005	2022-10-20 08:12:17	1	0	0	0
     6814	2022-10-20 08:15:09	1	0	0	0
     6896	2022-10-20 12:00:02	1	4	0	0
     6632	2022-10-20 12:00:07	1	4	0	0
     6612	2022-10-20 12:00:10	1	4	0	0
     6808	2022-10-20 12:00:13	1	4	0	0
     6749	2022-10-20 12:00:20	1	4	0	0
     6722	2022-10-20 12:00:24	1	4	0	0
     6781	2022-10-20 12:00:41	1	4	0	0
     6637	2022-10-20 12:00:47	1	4	0	0
     6740	2022-10-20 12:00:53	1	4	0	0
     7024	2022-10-20 12:00:58	1	4	0	0
     6683	2022-10-20 12:01:27	1	4	0	0
     6670	2022-10-20 12:02:14	1	4	0	0
     6688	2022-10-20 12:02:53	1	4	0	0
     6814	2022-10-20 12:03:07	1	4	0	0
     6602	2022-10-20 12:04:32	1	4	0	0
     6605	2022-10-20 12:11:04	1	4	0	0
     6700	2022-10-20 12:16:02	1	4	0	0
     6759	2022-10-20 12:38:28	1	4	0	0
     6759	2022-10-20 12:38:31	1	4	0	0
     6681	2022-10-20 12:38:42	1	4	0	0
     6681	2022-10-20 12:38:44	1	4	0	0
     6681	2022-10-20 12:38:46	1	4	0	0
     6759	2022-10-20 12:45:07	1	5	0	0
     6759	2022-10-20 12:45:12	1	5	0	0
     6670	2022-10-20 12:46:45	1	5	0	0
     6612	2022-10-20 12:47:49	1	5	0	0
     6781	2022-10-20 12:47:54	1	5	0	0
     6602	2022-10-20 12:50:20	1	5	0	0
     6632	2022-10-20 12:51:04	1	5	0	0
     6634	2022-10-20 12:51:56	1	5	0	0
     6688	2022-10-20 12:52:03	1	5	0	0
     6683	2022-10-20 12:52:09	1	5	0	0
     6814	2022-10-20 12:52:16	1	5	0	0
     6749	2022-10-20 12:54:05	1	5	0	0
     6808	2022-10-20 12:54:27	1	5	0	0
     6700	2022-10-20 12:55:58	1	5	0	0
     6722	2022-10-20 12:58:09	1	5	0	0
     6681	2022-10-20 13:00:55	1	5	0	0
     6681	2022-10-20 13:00:58	1	5	0	0
     6637	2022-10-20 13:01:17	1	5	0	0
     7024	2022-10-20 13:01:22	1	5	0	0
     6740	2022-10-20 13:02:04	1	5	0	0
     6740	2022-10-20 13:02:06	1	5	0	0
     6896	2022-10-20 13:03:44	1	5	0	0
     6682	2022-10-20 17:00:04	1	1	0	0
     6724	2022-10-20 17:00:09	1	1	0	0
     6683	2022-10-20 17:00:13	1	1	0	0
     6632	2022-10-20 17:00:18	1	1	0	0
     6700	2022-10-20 17:00:22	1	1	0	0
     7024	2022-10-20 17:00:26	1	1	0	0
     6740	2022-10-20 17:00:29	1	1	0	0
     6729	2022-10-20 17:00:33	1	1	0	0
     7030	2022-10-20 17:00:37	1	1	0	0
     7005	2022-10-20 17:00:42	1	1	0	0
     6637	2022-10-20 17:01:23	1	1	0	0
     6781	2022-10-20 17:01:26	1	1	0	0
     6670	2022-10-20 17:01:31	1	1	0	0
     6688	2022-10-20 17:01:43	1	1	0	0
     6749	2022-10-20 17:01:52	1	1	0	0
     6950	2022-10-20 17:02:02	1	1	0	0
     7032	2022-10-20 17:02:18	1	1	0	0
     6602	2022-10-20 17:02:34	1	1	0	0
     6634	2022-10-20 17:02:55	1	1	0	0
     6612	2022-10-20 17:03:36	1	1	0	0
     6808	2022-10-20 17:03:43	1	1	0	0
     6605	2022-10-20 17:03:47	1	1	0	0
     7008	2022-10-20 17:04:24	1	1	0	0
     6722	2022-10-20 17:05:34	1	1	0	0
     6896	2022-10-20 17:06:42	1	1	0	0
     7031	2022-10-20 17:07:28	1	1	0	0
     6606	2022-10-20 17:09:18	1	1	0	0
     6759	2022-10-20 17:09:25	1	1	0	0
     6681	2022-10-20 17:09:40	1	1	0	0
     6681	2022-10-20 17:09:43	1	1	0	0
     6814	2022-10-20 17:54:00	1	1	0	0
     6891	2022-10-21 07:09:23	1	0	0	0
     6612	2022-10-21 07:20:18	1	0	0	0
     6950	2022-10-21 07:21:00	1	0	0	0
     6606	2022-10-21 07:22:11	1	0	0	0
     6682	2022-10-21 07:23:12	1	0	0	0
     6814	2022-10-21 07:30:41	1	0	0	0
     6670	2022-10-21 07:31:01	1	0	0	0
     6781	2022-10-21 07:33:20	1	0	0	0
     7031	2022-10-21 07:34:21	1	0	0	0
     7008	2022-10-21 07:37:21	1	0	0	0
     7008	2022-10-21 07:37:26	1	0	0	0
     6759	2022-10-21 07:37:56	1	0	0	0
     6759	2022-10-21 07:37:59	1	0	0	0
     7035	2022-10-21 07:38:25	1	0	0	0
     7030	2022-10-21 07:39:12	1	0	0	0
     6635	2022-10-21 07:44:48	1	0	0	0
     6681	2022-10-21 07:46:48	1	0	0	0
     6681	2022-10-21 07:46:51	1	0	0	0
     7032	2022-10-21 07:48:40	1	0	0	0
     6602	2022-10-21 07:50:16	1	0	0	0
     6637	2022-10-21 07:51:31	1	0	0	0
     6729	2022-10-21 07:51:35	1	0	0	0
     6605	2022-10-21 07:52:12	1	0	0	0
     6688	2022-10-21 07:53:27	1	0	0	0
     7024	2022-10-21 07:53:35	1	0	0	0
     6683	2022-10-21 07:54:06	1	0	0	0
     6740	2022-10-21 07:56:07	1	0	0	0
     7024	2022-10-21 07:56:20	1	0	0	0
     6722	2022-10-21 07:56:52	1	0	0	0
     7005	2022-10-21 07:57:05	1	0	0	0
     6634	2022-10-21 07:57:54	1	0	0	0
     6808	2022-10-21 07:58:46	1	0	0	0
     6878	2022-10-21 07:59:02	1	0	0	0
     6700	2022-10-21 08:00:30	1	0	0	0
     6724	2022-10-21 08:02:02	1	0	0	0
     6804	2022-10-21 08:04:35	1	0	0	0
     6740	2022-10-21 12:00:02	1	4	0	0
     6740	2022-10-21 12:00:05	1	4	0	0
     6950	2022-10-21 12:00:07	1	4	0	0
     6950	2022-10-21 12:00:13	1	4	0	0
     6891	2022-10-21 12:00:18	1	4	0	0
     6722	2022-10-21 12:00:22	1	4	0	0
     6612	2022-10-21 12:00:31	1	4	0	0
     7035	2022-10-21 12:00:36	1	4	0	0
     7032	2022-10-21 12:01:11	1	4	0	0
     7024	2022-10-21 12:01:14	1	4	0	0
     6637	2022-10-21 12:01:17	1	4	0	0
     6635	2022-10-21 12:01:23	1	4	0	0
     7005	2022-10-21 12:01:28	1	4	0	0
     6781	2022-10-21 12:01:48	1	4	0	0
     7008	2022-10-21 12:02:05	1	4	0	0
     6808	2022-10-21 12:02:12	1	4	0	0
     6683	2022-10-21 12:02:22	1	4	0	0
     6602	2022-10-21 12:02:42	1	4	0	0
     6688	2022-10-21 12:03:05	1	4	0	0
     7030	2022-10-21 12:03:50	1	4	0	0
     6634	2022-10-21 12:04:07	1	4	0	0
     6896	2022-10-21 12:05:49	1	4	0	0
     7031	2022-10-21 12:07:05	1	4	0	0
     6814	2022-10-21 12:12:01	1	4	0	0
     6700	2022-10-21 12:12:19	1	4	0	0
     6681	2022-10-21 12:16:00	1	4	0	0
     6681	2022-10-21 12:16:03	1	4	0	0
     6605	2022-10-21 12:23:54	1	4	0	0
     6670	2022-10-21 12:32:16	1	4	0	0
     6759	2022-10-21 12:40:02	1	4	0	0
     6759	2022-10-21 12:40:04	1	4	0	0
     7008	2022-10-21 12:45:04	1	5	0	0
     7008	2022-10-21 12:45:06	1	5	0	0
     6781	2022-10-21 12:45:14	1	5	0	0
     6602	2022-10-21 12:45:21	1	5	0	0
     6759	2022-10-21 12:45:35	1	5	0	0
     6759	2022-10-21 12:45:40	1	5	0	0
     7030	2022-10-21 12:45:46	1	5	0	0
     7030	2022-10-21 12:46:02	1	5	0	0
     6891	2022-10-21 12:46:17	1	5	0	0
     6681	2022-10-21 12:46:32	1	5	0	0
     6683	2022-10-21 12:47:22	1	5	0	0
     7005	2022-10-21 12:47:44	1	5	0	0
     6670	2022-10-21 12:47:48	1	5	0	0
     7031	2022-10-21 12:48:17	1	5	0	0
     6688	2022-10-21 12:48:24	1	5	0	0
     6635	2022-10-21 12:48:38	1	5	0	0
